,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13981,40009124,Depto Bibi Flores Norte,100111102,Martin,,Villa Santa Rita,-34.61524,-58.47677,Entire home/apt,2405,2,1,2020-12-28,0.15,1,177,1,
13982,40010315,"Luminoso PH cerca de Plaza Serrano, Palermo Soho",308556593,Mabel,,Palermo,-34.58666,-58.43017,Entire home/apt,2500,1,54,2019-12-12,2.65,1,167,37,
13983,40011002,Alojamiento Habitación Dormitorio en Buenos Aires,308493274,Pepo,,Balvanera,-34.60115,-58.40788,Private room,1154,3,0,,,1,179,0,
13984,40011573,Apart PARA 4 P en Corrientes 818 y Obelisco NEW,308567765,Micaela,,San Nicolas,-34.60498,-58.37774,Entire home/apt,5215,2,3,2020-02-10,0.16,1,365,0,
13985,40011776,“GURE ETXEA” El mejor departamento de Belgrano,290062734,Laura,,Belgrano,-34.5651,-58.45711,Entire home/apt,2309,2,8,2020-03-08,0.44,1,106,0,
13986,40012108,❤ GHJ | 6 guests at 3 aparts same building ★★★★★,5412762,Super Host,,San Nicolas,-34.60262,-58.37823,Entire home/apt,5773,1,1,2020-01-13,0.05,15,229,0,
13987,40013237,Lujoso Departamento en Palermo,31759819,Talisa,,Palermo,-34.57577,-58.43849,Entire home/apt,2886,1,20,2020-01-16,1.04,1,365,1,
13988,40013778,A 100 mts. del Teatro Colón. Arquitectura Parisina,173741369,Tomás,,San Nicolas,-34.59932,-58.38004,Entire home/apt,2385,1,1,2019-12-16,0.05,2,178,0,
13989,40018548,❤ GK | 4 guests 2 aparts same building ★★★★★,5412762,Super Host,,San Nicolas,-34.60177,-58.3787,Entire home/apt,3848,1,1,2020-01-07,0.05,15,229,0,
13990,40019177,❤ GH | 4 guests 2 aparts same building ★★★★★,5412762,Super Host,,San Nicolas,-34.60283,-58.37678,Entire home/apt,3848,1,0,,,15,229,0,
13991,40022785,Migueletes Park!,22234197,Luciano,,Palermo,-34.5666,-58.43158,Entire home/apt,3848,2,4,2019-12-30,0.2,1,177,0,
13992,40023133,Beautiful Studio for 2 - Best Spot Buenos Aires,298874610,Pablo,,Recoleta,-34.58749,-58.40007,Entire home/apt,3464,4,3,2019-12-21,0.16,5,363,0,
13993,40024597,Tany,185848765,Sandra,,Palermo,-34.59504,-58.42068,Private room,1924,1,0,,,3,365,0,
13994,40025606,❤ GHK | 6 guests at 3 aparts same building ★★★★★,5412762,Super Host,,San Nicolas,-34.60262,-58.37823,Entire home/apt,5773,1,1,2020-01-02,0.05,15,229,0,
13995,40026187,TOPACIO TOWER Departament de Lujo,206667100,Natasha,,Recoleta,-34.59636,-58.41455,Entire home/apt,11544,2,0,,,1,89,0,
13996,40026271,"Luxury apartment in Recoleta, Buenos Aires",20446248,Mariana,,Retiro,-34.59049,-58.38377,Entire home/apt,7215,5,0,,,1,90,0,
13997,40026918,Apartamento en Recoleta para 2 personas.,3469227,Federico,,Recoleta,-34.58642,-58.39618,Entire home/apt,5003,3,0,,,136,365,0,
13998,40027082,Apto en Predio cerrado -Amenities-Optima Ubicación,308705679,Veronica,,Nuñez,-34.5378,-58.46671,Entire home/apt,12000,3,7,2020-02-22,0.34,1,364,0,
13999,40028015,Excelente ubicación  en Recoleta,7007014,Josefina,,Recoleta,-34.59276,-58.40522,Entire home/apt,1500,3,6,2020-02-02,0.3,1,3,0,
14000,40029172,Luminoso departamento con gran terraza soleada :),16090136,Mariana,,Monserrat,-34.61662,-58.37945,Entire home/apt,2886,7,0,,,1,365,0,
14001,40030431,Luxury Palermo Hollywood - Bright Dept - Own yard,43430644,Ana,,Palermo,-34.5771,-58.43759,Entire home/apt,9620,15,0,,,1,365,0,
14002,40031019,Dodis Loft - 6 blocks from Recoleta Cemetery,50854954,Rodri,,Recoleta,-34.58987,-58.39987,Entire home/apt,2886,2,1,2019-12-08,0.05,8,89,0,
14003,40032321,"Palermo Unique Condo with Pool, Balcony &Amenities",152335108,Sara,,Palermo,-34.57606,-58.4399,Entire home/apt,2790,3,22,2020-02-14,1.13,1,362,10,
14004,40032514,Casa estilo bohemio con amor,24824548,Rocio,,Villa Ortuzar,-34.57881,-58.47224,Private room,960,1,2,2020-03-03,0.12,2,364,0,
14005,40032937,"French style apt. in Barrancas de Belgrano, CABA",305530533,Javier Francisco,,Belgrano,-34.55939,-58.44995,Entire home/apt,2213,1,4,2019-12-24,0.27,1,169,1,
14006,40033217,Encantador departamento en pleno recoleta,17612034,Guille Y Lula,,Palermo,-34.58113,-58.4044,Entire home/apt,2020,2,16,2020-02-23,0.81,2,300,11,
14007,40033894,Amplio y moderno Studio Bosques de Palermo,308762439,Maria Del Carmen,,Palermo,-34.57439,-58.42335,Entire home/apt,4329,2,7,2020-01-01,0.34,1,89,0,
14008,40034016,Un espacio lleno de luz para agregar a tu estadia,307583523,Gabriel,,Palermo,-34.5977,-58.42109,Entire home/apt,4810,2,12,2020-01-19,0.62,1,153,0,
14009,40035377,DPTO: ZONA:   PUERTO MADERO   -  RETIRO,270164712,Liliasonia,,Retiro,-34.59725,-58.37236,Entire home/apt,2900,1,0,,,5,89,0,
14010,40036544,Deluxe Studio in Recoleta,308787449,Nilo,,Recoleta,-34.58379,-58.39848,Entire home/apt,4329,1,6,2019-12-17,0.31,1,89,0,
14011,40036970,❤ HJK | 6 guests at 3 aparts same building ★★★★★,5412762,Super Host,,San Nicolas,-34.60262,-58.37823,Entire home/apt,5773,1,0,,,15,229,0,
14012,40037857,Stylish Bedroom priv bathroom and balcony Recoleta,219870129,Martin,,Recoleta,-34.58549,-58.40583,Private room,1058,10,4,2020-02-29,0.2,1,177,0,
14013,40038559,"Apartment in Palermo, Peña St. (12)",53345178,Luciano,,Palermo,-34.58426,-58.40712,Entire home/apt,3848,1,0,,,1,364,0,
14014,40050784,"Pacific Apart, en el corazón de la calle Florida",53456439,Marcelo,,San Nicolas,-34.59941,-58.37552,Entire home/apt,3367,2,13,2020-03-10,0.65,1,173,3,
14015,40052182,CASA DE CHICAS ARGENTINAS,262806290,Miriam,,Palermo,-34.59009,-58.43206,Shared room,962,5,0,,,1,89,0,
14016,40054440,Tango haus Fleming 600 mts Fleni 1500 mts,205537496,Anabel,,Colegiales,-34.57137,-58.44651,Entire home/apt,1924,3,9,2021-04-27,0.48,2,310,6,
14017,40055016,Espacio Vidal,44301484,Mirta Y Carlos,,Nuñez,-34.55594,-58.46599,Entire home/apt,2405,3,3,2020-01-31,0.15,1,1,0,
14018,40055131,"Comfortable y moderno, Palermo",124983053,Diego,,Palermo,-34.58676,-58.41654,Entire home/apt,2200,3,7,2020-03-10,0.35,3,28,0,
14019,40057594,• El jardín de Villa Urquiza ✿☀,308960851,Sofia,,Villa Urquiza,-34.57078,-58.48756,Entire home/apt,2405,10,4,2020-03-12,0.2,1,362,0,
14020,40058161,Lindísimo Apartamento de Lujo / Palermo Hollywood,100950249,Veronica&Javier,,Palermo,-34.58404,-58.43415,Entire home/apt,2116,5,0,,,1,173,0,
14021,40058276,"Departamento BA Congreso, Excelente ubicacion",25599384,Sheila,,Monserrat,-34.61419,-58.3851,Entire home/apt,2886,7,5,2020-03-15,0.25,2,180,0,
14022,40058787,Habitación privada en cálida y hermosa casa.,308979428,Claudia,,Almagro,-34.61156,-58.42809,Private room,1155,4,7,2020-03-04,0.35,2,179,0,
14023,40058832,MONOAMBIENTE EN LA MEJOR ZONA DE PALERMO HOLLYWOOD,28069298,Evangelina,,Palermo,-34.58164,-58.43948,Entire home/apt,2020,7,5,2021-03-08,0.27,1,77,1,
14024,40059339,Departamento Moderno en Recoleta,2621639,Diana Y Pablo,,Recoleta,-34.58889,-58.40013,Entire home/apt,3258,3,9,2020-11-01,0.48,1,149,4,
14025,40059887,Departamento en recoleta con terraza y parrilla,262243294,Marina,,Recoleta,-34.58685,-58.40054,Entire home/apt,3367,90,0,,,1,362,0,
14026,40060525,"❤ of Palermo Hollywood, 1 Bedroom & Swimming Pool!",309003242,Lucia,,Palermo,-34.58296,-58.43473,Entire home/apt,1347,3,14,2020-04-30,1.56,1,39,12,
14027,40061613,5 ★Palermo Design & Art 24hs Security+Pool+Grill,22654246,Cynthia,,Palermo,-34.5814,-58.42236,Entire home/apt,1817,4,29,2020-07-15,1.44,4,343,15,
14028,40063375,Elegant 1 Bedroom in Palermo Parks Area,105888788,Franco,,Palermo,-34.56429,-58.43548,Entire home/apt,2310,3,5,2021-01-09,0.31,1,178,1,
14029,40063570,Super Oportunidad - Low Budget p/4 Microcentro,689929,Brigitte,,San Nicolas,-34.60299,-58.37848,Entire home/apt,3079,5,2,2019-12-02,0.1,10,363,0,
14030,40065569,"George cosy appartment, bien ubicado,confortable.",309052062,Jorge,,Colegiales,-34.57171,-58.44169,Entire home/apt,962,3,15,2020-02-29,0.82,1,76,7,
14031,40065684,Vivi Buenos Aires en la mejor ubicacion!,196368560,Agustin,,Boedo,-34.62631,-58.42467,Entire home/apt,1600,2,17,2020-03-16,0.86,1,46,4,
14032,40076123,Modern & bright studio,25157483,Ariana,,Palermo,-34.58621,-58.43743,Entire home/apt,1828,4,5,2020-03-31,0.25,1,47,0,
14033,40076802,"Habitación privada con baño, low cost...",111245656,Damian,,Balvanera,-34.61395,-58.40763,Private room,960,7,1,2020-01-03,0.05,2,365,0,
14034,40077369,Dpto. Recoleta. Luminoso. 2 Habitaciones. Balcón,309185143,Maria Eugenia,,Recoleta,-34.593,-58.40594,Entire home/apt,2598,30,0,,,2,365,0,
14035,40079183,Sunny 2 BR Apartment - Excellent location,992675,Gonzalo,,Recoleta,-34.59848,-58.38914,Entire home/apt,5676,4,4,2020-02-11,0.23,1,350,0,
14036,40080154,Lindo y confortable departamento.,309216276,Ariadna,,Recoleta,-34.59733,-58.40893,Entire home/apt,1500,3,2,2020-04-30,0.1,1,167,0,
14037,40081989,Beautiful apartment in Puerto Madero,111315639,Alejandro,,Puerto Madero,-34.6097,-58.36171,Entire home/apt,3848,30,0,,,2,136,0,
14038,40082846,Hermoso y Calido Apartamento Ideal para Familias !,100839137,María José,,Caballito,-34.62375,-58.44737,Entire home/apt,1924,7,4,2020-01-02,0.23,1,168,0,
14039,40084710,Moderno departamento en Palermo con pileta y sauna,283490253,Cristobal Y Carola,,Palermo,-34.57477,-58.43991,Entire home/apt,5000,10,6,2020-03-18,0.34,1,89,0,
14040,40085295,"Bright and stunning, Palermo Hollywood w/ pool",258214216,Martina,,Palermo,-34.58325,-58.43209,Entire home/apt,4811,3,1,2019-12-24,0.05,5,89,0,
14041,40086888,Ubicación Inmejorable,46659100,Nora,,Balvanera,-34.6017,-58.39854,Entire home/apt,2020,2,1,2019-11-14,0.05,1,364,0,
14042,40088933,Oasis en Recoleta,92964324,Graciela,,Recoleta,-34.58956,-58.40407,Entire home/apt,2405,2,0,,,1,365,0,
14043,40091711,"Departamento amplio, cómodo, en pleno centro!",53989062,Pablo,,Retiro,-34.59663,-58.37659,Entire home/apt,1732,1,3,2019-12-29,0.16,1,180,0,
14044,40091776,Despertar Palermo Soho,91175235,Carolina,,Palermo,-34.58309,-58.42354,Entire home/apt,2790,2,18,2020-02-17,0.91,1,320,3,
14045,40093257,Departamento súper luminoso al lado de Embajada.,13902715,Erica,,Retiro,-34.59573,-58.38668,Entire home/apt,3175,10,0,,,1,270,0,
14046,40101336,San Telmo Sunny & Well Equipped,95830524,Luigi,,Monserrat,-34.61452,-58.37378,Entire home/apt,3078,4,5,2020-02-14,0.28,1,179,2,
14047,40101714,Quiet & Spacious Studio @ Palermo Soho,22018324,Monica,,Palermo,-34.58406,-58.42226,Entire home/apt,1924,2,3,2020-01-02,0.17,1,135,0,
14048,40103912,Tu lugar en Palermo,309486190,Alicia Lina,,Palermo,-34.58639,-58.4161,Entire home/apt,2598,7,1,2020-01-05,0.05,2,76,0,
14049,40104384,Palermo - Charming and Artistic Apartment - Metro,309491527,Eric,,Palermo,-34.58931,-58.41406,Entire home/apt,2886,4,4,2020-01-13,0.21,1,180,0,
14050,40106428,Concord callao apartments,21148294,Laureano,,Recoleta,-34.59509,-58.3925,Entire home/apt,3848,3,2,2020-02-26,0.11,3,362,0,
14051,40106565,"LAVAQUE STUDIO l, EDIFICIO TUDOR UNICO EN PALERMO!",309485537,Ezequiel,,Recoleta,-34.58385,-58.40517,Entire home/apt,2983,4,3,2020-03-20,0.15,2,180,0,
14052,40106900,Fabulous newly recycled duplex in Palermo,157553332,Luis Federico (Fede),,Palermo,-34.58184,-58.43586,Entire home/apt,3587,2,15,2020-03-11,0.75,25,365,2,
14053,40107440,"DEPARTAMENTO EN BOEDO, BARRIO DEL TANGO!",309325003,Gaston,,Almagro,-34.62085,-58.42283,Entire home/apt,2694,15,0,,,2,173,0,
14054,40107543,Habitación privada en Palermo/ Villa Crespo 2,55149821,Marta,,Villa Crespo,-34.59085,-58.4384,Private room,960,5,2,2020-02-15,0.1,2,273,0,
14055,40109648,"Practical cosy apartment with 2 pools, sauna & gym",4388184,Magui,,Palermo,-34.57655,-58.43845,Entire home/apt,3848,2,9,2020-03-15,0.48,1,352,4,
14056,40110350,Te espero con un asado y una copa de vino!,30927207,Ignacio,,Saavedra,-34.54682,-58.47309,Private room,1924,1,0,,,1,364,0,
14057,40111273,LUXURY Apartment - PALERMO 14E,264134143,Baires Homes,,Recoleta,-34.58551,-58.40599,Entire home/apt,1924,2,12,2021-04-23,0.64,6,84,4,
14058,40112635,"Modern apartment, in the heart of  Bs.As downtown❤️",294748300,Laura Y Valeria,,San Nicolas,-34.60748,-58.38803,Entire home/apt,1924,1,7,2019-12-22,0.35,2,179,0,
14059,40113125,"Very NICE appartment in Recoleta, quite un bright",1853733,Harry Et Angélica,,Recoleta,-34.58611,-58.40016,Entire home/apt,4329,3,1,2020-01-22,0.06,4,180,0,
14060,40113710,cómodo relax a pasos del centro,309563696,Yanez,,Palermo,-34.58559,-58.41868,Entire home/apt,10487,1,1,2019-11-20,0.05,1,365,0,
14061,40114672,"DEPARTAMENTO EN BOEDO, BARRIO DEL TANGO!",309325003,Gaston,,Boedo,-34.62162,-58.42342,Entire home/apt,2694,15,0,,,2,173,0,
14062,40114908,"WELCOME SOHO AP SPACIOUS, BRIGHT &QUIET COMPLET►►",124693098,Norberto,,Palermo,-34.5916,-58.43209,Entire home/apt,2000,30,0,,,1,321,0,
14063,40119452,Departamento c/ ESTACIONAMIENTO Palermo Hollywood,248273956,Orlando,,Palermo,-34.58071,-58.42917,Entire home/apt,1622,1,59,2020-03-05,2.93,6,340,34,
14064,40120710,"Habitación c/ Baño privado, Terraza, CocinaComedor",196403795,Luvi,,Almagro,-34.60992,-58.42698,Private room,960,3,0,,,1,89,0,
14065,40126310,Looking for a (cool) room mate,26364693,Goyo,,Constitucion,-34.6276,-58.38188,Private room,960,1,2,2019-12-14,0.1,2,365,0,
14066,40127345,HERMOSA HBITACION DOBLE CON BAÑO PRIVADO!nuevo!!!,134109115,Silvia,,Colegiales,-34.57522,-58.45972,Private room,1154,1,1,2019-12-08,0.05,2,364,0,
14067,40131826,★★★★★ Brand New Remodeled Suite Apt in Recoleta,278440549,Boutique Apartments,,Retiro,-34.59726,-58.37822,Entire home/apt,1072,1,42,2021-05-18,2.07,31,153,29,
14068,40132550,GREAT HOUSE : 6  DOUBLE ROOMS + TERRACE + LAUNDRY,4372509,Vicky,,San Telmo,-34.617,-58.36977,Entire home/apt,5772,15,0,,,21,362,0,
14069,40133167,Habitación doble con baño privado.,27428118,Marco,,Balvanera,-34.60003,-58.40728,Private room,3960,1,0,,,1,90,0,
14070,40133900,Amanecer en BA. Encontraste el loft más luminoso.,41211373,Miriam,,Puerto Madero,-34.61843,-58.35981,Entire home/apt,4329,4,30,2020-03-13,1.55,1,160,18,
14071,40136291,"Dreamlike view Palermo, Quartier Tower",48164656,Syl,,Palermo,-34.5828,-58.42992,Entire home/apt,18759,15,0,,,28,199,0,
14072,40136318,Cálido apartamento en lo mejor de Cañitas,305565892,Cristina Ofelia,,Palermo,-34.56899,-58.43587,Entire home/apt,4810,3,0,,,1,179,0,
14073,40138088,Habitación privada muy luminosa en Colegiales,309758038,Sol,,Colegiales,-34.57664,-58.45009,Private room,1154,1,0,,,1,90,0,
14074,40142969,Beautiful Big Loft in the Heart of San Telmo,309873784,WeHost,,San Telmo,-34.61741,-58.37575,Entire home/apt,2214,3,12,2020-03-13,0.6,1,0,0,
14075,40149364,"Habitación doble moderna, calidez, luz y descanso",85288538,Maru,,Caballito,-34.61104,-58.44025,Private room,1251,7,0,,,4,90,0,
14076,40150055,Excelente ubicación Retiro Puerto Madero,270164712,Liliasonia,,San Nicolas,-34.59925,-58.37399,Entire home/apt,5000,1,0,,,5,89,0,
14077,40150760,"Encantador dpt. estilo ""Tango"" renovado",309939130,Ignacio H.,,Caballito,-34.61449,-58.43825,Entire home/apt,5772,1,0,,,1,364,0,
14078,40150871,Young and friendly apartment near to the subway,112884845,Lucila,,Recoleta,-34.59293,-58.40476,Entire home/apt,1732,2,16,2021-05-12,0.97,1,229,11,
14079,40151899,Excelente monoambiente luminoso en Recoleta,279219239,Federico,,Recoleta,-34.597,-58.39543,Entire home/apt,2213,1,42,2020-02-05,2.09,1,78,11,
14080,40152175,Callao departamento antiguo excelente ubicación,163287263,Alejandro,,Recoleta,-34.59005,-58.3942,Private room,2500,1,1,2019-11-18,0.05,5,365,0,
14081,40152275,Bright studio with rooftop pool in San Telmo,16133446,Luis & Florencia,,San Telmo,-34.62497,-58.37137,Entire home/apt,2213,10,2,2020-12-21,0.14,56,315,1,
14082,40152869,Excelente ubicación Retiro  Puerto Madero,270164712,Liliasonia,,Retiro,-34.59739,-58.37055,Entire home/apt,6000,1,0,,,5,88,0,
14083,40155070,Departamento de Dos ambientes ideal para VOS!!!,134109115,Silvia,,Almagro,-34.61099,-58.42146,Entire home/apt,1925,1,2,2020-01-10,0.11,2,113,0,
14084,40155266,Encantador Loft en el corazón de La Boca,168191586,Clara,,Boca,-34.6405,-58.36859,Entire home/apt,5772,2,1,2020-03-06,0.06,1,89,0,
14085,40156457,La casa de los libros en Palermo,278946439,Belén,,Recoleta,-34.59111,-58.41063,Entire home/apt,2116,2,0,,,1,267,0,
14086,40156671,Excelente ubicación:  Puerto Madero  Retiro,270164712,Liliasonia,,San Nicolas,-34.59919,-58.37315,Entire home/apt,5800,1,0,,,5,88,0,
14087,40168066,Palermo Hollywood Gratitude - Luxury Amenities New,7748802,Marcelina,,Palermo,-34.58143,-58.44271,Entire home/apt,4714,10,4,2020-02-12,0.22,1,177,0,
14088,40169778,Julia Place,219328646,Julia,,Palermo,-34.57779,-58.41425,Entire home/apt,3367,7,0,,,1,365,0,
14089,40170616,"Full of light, cozy and modern apt in chill area",310163417,Pablo,,Coghlan,-34.55976,-58.47874,Entire home/apt,1600,10,2,2020-11-07,0.14,1,48,1,
14090,40174714,"Dpto  Recoleta , Balcon Frances  , Cerca de todo!",310170856,Gonzalo,,Recoleta,-34.58766,-58.39716,Entire home/apt,2200,3,10,2019-12-02,0.51,1,76,0,
14091,40176289,Moderno Mono-ambiente en Palermo Hollywood,120005883,Paula,,Palermo,-34.57827,-58.43572,Entire home/apt,1154,1,10,2020-03-02,0.5,1,11,0,
14092,40177065,"Bright, well located, comfortable apartment",275033126,Marina,,Recoleta,-34.59826,-58.3973,Entire home/apt,1539,4,11,2020-03-15,0.57,2,350,4,
14093,40178699,Amplio Loft a pocos metros de Av Libertador,157027366,Jhonny,,Nuñez,-34.54231,-58.46471,Entire home/apt,2200,1,6,2020-02-08,1.57,1,173,5,
14094,40179199,"3 ambientes en Palermo, Cañitas",75355755,Rosario,,Palermo,-34.56779,-58.43515,Entire home/apt,4329,2,11,2021-06-16,0.57,1,71,2,
14095,40180616,Premium flat in the heart of Belgrano,45741526,Florencia,,Colegiales,-34.57044,-58.45306,Entire home/apt,6253,5,10,2021-02-19,0.51,1,177,4,
14096,40182030,Veni que te va a encantar,39825109,Maria Eugenia,,Nuñez,-34.54963,-58.46799,Entire home/apt,2405,3,14,2020-03-15,0.7,1,14,0,
14097,40182552,"Big and comfortable room
Excelente privacidad.",226588101,Pablo,,San Nicolas,-34.5991,-58.37782,Private room,1443,1,0,,,3,364,0,
14098,40182830,"Alquiler habitacion privada. Boedo, Buenos Aires.",214598092,Rocío Y Javier,,Boedo,-34.62422,-58.4256,Private room,962,2,1,2020-03-25,0.06,1,363,0,
14099,40191213,"Departament nuevo, seguro, con WIFI cerca a subte.",152473320,Pablo Andres,,San Cristobal,-34.62351,-58.39662,Entire home/apt,1251,5,0,,,1,139,0,
14100,40196417,"One of a kind 2Bed/2Bath 24hsSecurity, Belgrano R",325896505,Carla Ines,,Belgrano,-34.56475,-58.46558,Entire home/apt,8658,5,3,2021-02-19,0.47,1,127,3,
14101,40198905,Entire home in calm and green neighborhd,81284870,Rodrigo,,Villa Urquiza,-34.57386,-58.47163,Entire home/apt,2790,3,11,2021-07-05,0.77,1,87,9,
14102,40200406,Shared flat with International people,309934381,Hernan,,Palermo,-34.58948,-58.41138,Private room,1363,1,0,,,1,89,0,
14103,40202439,Departamento lujo y diseño en Núñez,140807548,Gabriela,,Nuñez,-34.55168,-58.46759,Entire home/apt,3175,2,11,2019-11-29,0.55,2,199,0,
14104,40205543,HABITACION CERCA GALERIA PACÍFICO ZONA TURÍSTICA,310510242,De Lima Muniz Barbosa,,San Nicolas,-34.59929,-58.37419,Private room,960,1,5,2020-01-22,0.27,2,179,0,
14105,40206132,"Luminoso, vista a la calle, chromecast e internet.",247119591,Martin,,Boedo,-34.6254,-58.41845,Entire home/apt,1924,2,1,2020-04-14,0.06,1,364,0,
14106,40206498,Excelente monoambiente a metros del obelisco,248407913,Luis Ariel,,San Nicolas,-34.60326,-58.39068,Entire home/apt,1924,359,0,,,4,365,0,
14107,40206630,Excelente monoambiente a metros  de av corrientes,248407913,Luis Ariel,,San Nicolas,-34.60463,-58.39014,Entire home/apt,1924,359,0,,,4,365,0,
14108,40206750,Excelente monoambiente a metros del obelisco,248407913,Luis Ariel,,San Nicolas,-34.60616,-58.38544,Entire home/apt,1924,359,0,,,4,365,0,
14109,40206799,Luminous Apartment in Villa Urquiza,275612439,Victoria,,Villa Urquiza,-34.57873,-58.49247,Entire home/apt,1800,4,10,2021-06-14,0.53,1,89,1,
14110,40209252,Habitacion en hermosa y amplia  casa compartida,5554491,Federico,,Nuñez,-34.5431,-58.472,Private room,960,180,0,,,3,364,0,
14111,40221074,Great room in a renovated house,31375534,Sabrina,,San Telmo,-34.6185,-58.3743,Private room,1058,3,3,2020-03-06,0.18,11,365,0,
14112,40222269,Excelente departamento en Recoleta,130068966,Manuela,,Recoleta,-34.58884,-58.38854,Entire home/apt,7697,1,0,,,1,179,0,
14113,40222651,"Amplio, ubicación excelente, Luminoso Depto.",310653152,Julieta,,Recoleta,-34.59254,-58.40624,Entire home/apt,8178,7,0,,,1,90,0,
14114,40222975,Habitación privada cerca al centro turístico.,16540725,Arlyne,,Constitucion,-34.62118,-58.3839,Private room,1924,28,0,,,1,177,0,
14115,40224352,Hermoso estudio con patio centro de belgrano .,310667112,Gabriel,,Belgrano,-34.56415,-58.45734,Private room,2886,5,0,,,1,177,0,
14116,40225833,Studio Apart Centro de Buenos Aires. Obelisco,269532811,Tomy,,San Nicolas,-34.60778,-58.3851,Entire home/apt,1443,2,6,2020-03-17,0.31,2,352,0,
14117,40226054,Lovely Studio for Artists in Palermo,47151056,Micaela,,Palermo,-34.58331,-58.41088,Entire home/apt,2000,5,0,,,1,365,0,
14118,40226688,Belgrano Succulent Stay,291819611,Victoria,,Belgrano,-34.55652,-58.45785,Entire home/apt,3848,3,6,2020-01-03,0.3,2,138,2,
14119,40226805,"HUGE DUPLEX FULL OF LIGHT, POOL AND SECURITY",161902,Gustavo,,Recoleta,-34.59607,-58.40727,Entire home/apt,4811,2,2,2020-02-23,0.18,15,351,1,
14120,40227957,"Luminoso y moderno departamento de 2 ambientes,",144327549,Diego,,Retiro,-34.59236,-58.37713,Entire home/apt,1924,2,0,,,1,88,0,
14121,40230530,"Departamento CABA tranquilo, accesible y equipado",85960468,Nicolas,,Boca,-34.62789,-58.36207,Entire home/apt,1828,30,1,2020-01-31,0.06,1,87,0,
14122,40232179,"Buenos Aires House, Dpto Monserrat",308260284,Armando,,Monserrat,-34.61217,-58.38277,Private room,1800,1,3,2020-01-10,0.17,1,365,0,
14123,40232259,Loft alegre y muy bien ubicado.,310720727,Elsie,,Palermo,-34.58162,-58.40995,Entire home/apt,2405,3,6,2020-02-22,0.3,1,321,0,
14124,40232884,Semi-piso en Villa Crespo,214685016,Mariela Vanessa,,Villa Crespo,-34.59769,-58.43901,Entire home/apt,2500,2,1,2020-01-02,0.05,1,177,0,
14125,40233164,Luminoso apartamento en Palermo con piscina.,3469227,Federico,,Palermo,-34.57698,-58.41239,Entire home/apt,6445,3,5,2021-02-19,0.82,136,365,5,
14126,40234863,Cómodo monoambiente económico,216154608,Yohana Cordelia,,Flores,-34.63041,-58.47008,Private room,1347,30,0,,,3,362,0,
14127,40235349,"Corazón de Buenos Aires, 100 m2 en Retiro/Recoleta",142137866,Nicolas,,Retiro,-34.59277,-58.38185,Entire home/apt,13468,2,0,,,1,179,0,
14128,40235696,Acoyte 600. Excelente ubicacion reciclado a nuevo!,47590469,Maximiliano,,Caballito,-34.61039,-58.43767,Entire home/apt,2405,28,3,2020-06-10,0.16,2,365,0,
14129,40235887,Palermo chico/Just Renovated/ Desinfected COV-19,100534917,Santiago,,Palermo,-34.58015,-58.40824,Entire home/apt,1249,5,19,2020-03-09,0.96,2,364,5,
14130,40236012,Great and Luminous Apartment in Recoleta,310748321,Benjamin,,Recoleta,-34.59425,-58.39871,Entire home/apt,1828,3,9,2020-02-02,0.54,1,131,6,
14131,40236287,"Bright & quiet apt, best location in Palermo Soho",39758152,Blas,,Palermo,-34.58563,-58.41843,Entire home/apt,1443,30,6,2020-01-06,0.3,1,45,1,
14132,40237241,SOLER ART STUDIOS - III B,137667992,Valeria,,Palermo,-34.58032,-58.43522,Entire home/apt,1443,2,39,2020-03-14,1.94,33,8,17,
14133,40238641,"Studio a Nuevo! Centro de BA, c/Jacuzzi y parrilla",94350422,Diego,,Monserrat,-34.61302,-58.3796,Entire home/apt,1511,3,15,2020-02-18,0.76,2,364,4,
14134,40238692,GORRITI PALERMO HOLLYWOOD,10832119,Ari,,Palermo,-34.58215,-58.44155,Entire home/apt,1100,2,26,2020-01-26,1.31,30,178,17,
14135,40248804,15 m2 | ECONOMICA con balcón y sol en el Centro!,4191868,Piso Compartido Buenos Aires,,Monserrat,-34.61753,-58.37897,Private room,962,15,1,2020-04-02,0.06,10,180,0,
14136,40249377,New and cozy 1BR  apartment in Palermo Hollywood,2024618,Mariano,,Palermo,-34.58513,-58.4437,Entire home/apt,2501,4,1,2019-12-21,0.05,2,177,0,
14137,40253689,2 ambientes en Honduras y Bonpland para 3pax,226049318,Maxim,,Palermo,-34.58433,-58.43805,Entire home/apt,2200,28,0,,,68,76,0,
14138,40254345,ALTO PALERMO APARTAMENT WITH PRIVATE SECURITY,106709985,Javier,,Recoleta,-34.58786,-58.40269,Entire home/apt,3848,6,0,,,1,269,0,
14139,40254639,Lovely ground floor apartment,163679316,Sofia,,Recoleta,-34.59242,-58.39156,Entire home/apt,2694,3,2,2020-03-09,0.11,1,180,0,
14140,40256580,Habitacion individual en Palermo com desayuno,230482994,Isabela,,Palermo,-34.58281,-58.42128,Private room,1443,2,4,2020-01-10,0.21,1,365,0,
